Category,Product,Scenario,Model,Base Price ($),Base Quantity,Base Cost ($),Base Elasticity,Effective Elasticity,Model R2,Model MAPE (%),Elasticity Factor Val,Elasticity Weight,Seasonality Factor Val,Seasonality Weight,Competitor Factor Val,Competitor Weight,Promotions Factor Val,Promotions Weight,Inventory Factor Val,Inventory Weight,Lifecycle Factor Val,Lifecycle Weight,Sentiment Factor Val,Sentiment Weight,Optimal Price Change (%),Base Profit ($),Optimal Profit ($),Profit Increment ($),Profit Increment (%),Base Revenue ($),Optimal Revenue ($),Optimal Price ($),Optimal Quantity
fmcg,ghevar,competitor_war,ML Modular,11.995000000000001,343.5,6.0,-0.6982297429143358,-0.792336548919762,-0.13874046058900968,171.6874846670783,-0.6982297429143358,0.0,0.9468156329814081,0.29365658770495257,1.1201918814253928,0.0,0.0,0.05950084681291938,1.0,0.6468425654821282,1.0130221092461875,0.0,1.0,0.0,30.0,2059.2825000000003,2534.4735237541204,475.1910237541201,23.075562665837253,4120.2825,4119.59273389898,15.593500000000002,264.1865350241434
fmcg,ghevar,competitor_war,ML Joint,11.995000000000001,343.5,6.0,,-0.013166262986530342,-2.537837075662315,37.52655059431831,-0.6982297429143358,0.0,0.9468156329814081,0.0,1.1201918814253928,0.0,0.0,0.0,1.0,0.0,1.0130221092461875,0.0,1.0,0.0,30.0,2059.2825000000003,3621.0758926102535,1561.7933926102532,75.84162894650215,4120.2825,5885.781720062332,15.593500000000002,377.4509712420131
fmcg,ghevar,inflation,Math,20.11,105.5,7.654999999999999,-7.405707081059758,-8.146277789165733,0.21803868251839953,239.96312249096297,-7.405707081059758,0.6107089475043461,1.0,0.0,1.1,9.328938246634816e-16,0.0,0.0,1.0,0.0,1.0,0.389291052495653,1.0,0.0,-30.0,1314.0025,12382.181252315104,11068.178752315103,842.3255475020103,2121.605,27141.695030962277,14.076999999999998,1928.0880181119755
fmcg,ghevar,inflation,ML Modular,20.11,105.5,7.654999999999999,0.4905003516047607,0.5947614842496719,-4.042192939403325,641.7750532411212,0.4905003516047607,0.0,1.0,0.0,1.1118382461237537,0.0,0.0,0.0,1.0,0.0,1.0905909872061732,1.0,1.0,0.0,30.0,1314.0025,2279.877483589562,965.8749835895619,73.50632769645125,2121.605,3223.8661322740113,26.143,123.31660988693001
fmcg,ghevar,inflation,ML Joint,20.11,105.5,7.654999999999999,,0.07901225993389716,-0.7101911001622259,32.19098336806053,0.4905003516047607,0.0,1.0,0.0,1.1118382461237537,0.0,0.0,0.0,1.0,0.0,1.0905909872061732,0.0,1.0,0.0,30.0,1314.0025,2264.0948878264735,950.0923878264734,72.305219192998,2121.605,3201.548715515334,26.143,122.46294287248342
fmcg,ghevar,promo_heavy,Math,14.8025,151.5,6.0,-1.6168622611431744,-1.800424633650759,0.2337538624114126,89.23511233210975,-1.6168622611431744,0.7783789531858101,1.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,1.0,0.010890198416093705,1.0123,0.21073084839809622,-9.0,1333.5787500000001,1512.1979995811728,178.61924958117265,13.393978389440642,2242.57875,2726.7701535496726,13.470275,202.42869232808332
fmcg,ghevar,promo_heavy,ML Modular,14.8025,151.5,6.0,-2.0786044681284643,-2.2452427931051995,0.08147866689160921,88.66232316920286,-2.0786044681284643,0.05183832786359744,1.1889086062819754,0.2934374887032379,1.0969758001677443,0.0,0.0,0.09731709597991577,1.0,0.5574070874532489,0.9846783916430065,0.0,1.0,0.0,-27.0,1333.5787500000001,1754.6981543157685,421.1194043157684,31.57814297174189,2242.57875,3945.4123242854635,10.805825,365.1190283282825
fmcg,ghevar,promo_heavy,ML Joint,14.8025,151.5,6.0,,-0.004361797471652551,-0.7510688749989229,34.707701023836265,-2.0786044681284643,0.05183832786359744,1.1889086062819754,0.0,1.0969758001677443,0.0,0.0,0.0,1.0,0.0,0.9846783916430065,0.0,1.0,0.0,30.0,1333.5787500000001,1737.8543114021145,404.27556140211436,30.315087234414488,2242.57875,2525.2083119996028,19.24325,131.22566676624805
fmcg,ghevar,stable,Math,14.165,271.5,6.0,-0.6025293437926631,-0.6627822781719295,0.031436879534432194,163.83108263124225,-0.6025293437926631,0.9877036907168456,1.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,1.0,0.012296309283154427,1.0,0.0,30.0,2216.7974999999997,2832.5620489827884,615.7645489827887,27.77721235172761,3845.7974999999997,4201.555749405417,18.4145,228.16561673710487
fmcg,ghevar,stable,ML Modular,14.165,271.5,6.0,-0.5379870345145754,-0.614001243298643,-0.20086669181721906,163.154981452763,-0.5379870345145754,0.0,0.9350409036591032,0.2371268495319271,1.1230212754574802,0.0,0.0,0.05849847724977078,1.0,0.704374673218302,1.016270823125531,0.0,1.0,0.0,30.0,2216.7974999999997,2682.67657105786,465.87907105786053,21.015860540164837,3845.7974999999997,3979.229748902088,18.4145,216.09219630737124
fmcg,ghevar,stable,ML Joint,14.165,271.5,6.0,,0.016345278460505597,-2.102743016081586,31.605138072800848,-0.5379870345145754,0.0,0.9350409036591032,0.0,1.1230212754574802,0.0,0.0,0.0,1.0,0.0,1.016270823125531,0.0,1.0,0.0,30.0,2216.7974999999997,3579.5992735254517,1362.801773525452,61.476150777211366,3845.7974999999997,5309.640406164923,18.4145,288.34018877324513
fmcg,rice,competitor_war,Math,2.4050000000000002,2270.0,1.5,-0.8934677843250425,-0.911096745091994,0.11270449532511717,6.075073815337584,-0.8934677843250425,0.4752379548798496,1.0,0.0,1.0197309417040359,0.1235543890185141,0.0,0.0,1.0,0.0,1.0,0.40120765610163633,1.0,0.0,30.0,2054.3500000000004,2907.1437531433317,852.7937531433313,41.51160966453288,5459.35,5588.18625527367,3.1265000000000005,1787.3616680868925
fmcg,rice,competitor_war,ML Modular,2.4050000000000002,2270.0,1.5,0.10777951020113363,0.11049253060105153,-1.7856202116808793,12.332201550413512,0.10777951020113363,0.0,0.963843617703246,0.14960788944031014,1.0219944821911109,0.22452681988297213,0.0,0.0,1.0,0.6258652906767179,1.003109084711903,0.0,1.0,0.0,30.0,2054.3500000000004,3663.3329317106477,1608.9829317106473,78.32077940519615,5459.35,7041.752481397687,3.1265000000000005,2252.2796997913597
fmcg,rice,competitor_war,ML Joint,2.4050000000000002,2270.0,1.5,,0.02581191669293048,0.5186516057267758,4.876231160147282,0.10777951020113363,0.0,0.963843617703246,0.0,1.0219944821911109,0.0,0.0,0.0,1.0,0.0,1.003109084711903,0.0,1.0,0.0,30.0,2054.3500000000004,3687.228575184709,1632.8785751847086,79.48395235401506,5459.35,7087.685299916994,3.1265000000000005,2266.9711498215233
fmcg,rice,inflation,Math,4.0075,1752.75,1.9124999999999999,-0.6521383322286454,-0.6416125907260075,0.06801316055240658,5.856351670713942,-0.6521383322286454,0.18179893301756883,1.0,0.0,1.0025062656641603,0.0006237747770733193,0.0,0.0,1.0,0.0,1.0,0.4353884893576411,0.9814,0.3821888028477168,30.0,3672.011250000001,4883.873013457624,1211.8617634576235,33.00267022486991,7024.145625,7716.660074868711,5.2097500000000005,1481.195849103836
fmcg,rice,inflation,ML Modular,4.0075,1752.75,1.9124999999999999,0.2135388523405446,0.21486389598946407,-1.6137803408890936,8.05046395469706,0.2135388523405446,0.0,1.0,0.0,1.002397873844086,0.25153191067033037,0.0,0.0,1.0,0.720045380864384,1.003798182825755,0.02842270846528562,1.0,0.0,30.0,3672.011250000001,6114.404487446359,2442.393237446358,66.51377327469673,7024.145625,9660.935257706775,5.2097500000000005,1854.3951739923746
fmcg,rice,inflation,ML Joint,4.0075,1752.75,1.9124999999999999,,0.02974178773840208,-0.5709220691759278,8.458722792426746,0.2135388523405446,0.0,1.0,0.0,1.002397873844086,0.0,0.0,0.0,1.0,0.0,1.003798182825755,0.0,1.0,0.0,30.0,3672.011250000001,5875.410152770267,2203.398902770266,60.00523290254803,7024.145625,9283.317323040379,5.2097500000000005,1781.9122458928698
fmcg,rice,promo_heavy,Math,2.9475,2160.0,1.5,-1.1496046514597236,-1.161990964202724,0.9011516076345106,4.821619331706346,-1.1496046514597236,0.9397313628449571,1.0,0.0,1.0107744107744108,0.04195631948784619,0.0,0.0,1.0,0.0,1.0,0.018312317667196792,1.0,0.0,30.0,3126.5999999999995,4186.500441308775,1059.900441308776,33.899457599589844,6366.599999999999,6879.649647683027,3.83175,1795.4328042495015
fmcg,rice,promo_heavy,ML Modular,2.9475,2160.0,1.5,-1.0898340451950261,-1.105812931559209,0.7849332647708711,4.807785904958988,-1.0898340451950261,0.3639897008050568,0.9817557632079059,0.13626003937317915,1.012103414148646,0.07719242892628725,0.0,0.010178810604971411,1.0,0.41237902029050544,1.0025277524748903,0.0,1.0,0.0,30.0,3126.5999999999995,3699.4670498495307,572.8670498495312,18.322364544538196,6366.599999999999,6079.3107615571735,3.83175,1586.5624744717618
fmcg,rice,promo_heavy,ML Joint,2.9475,2160.0,1.5,,0.047854015104320524,0.6812536343940467,4.0906952173829705,-1.0898340451950261,0.3639897008050568,0.9817557632079059,0.0,1.012103414148646,0.0,0.0,0.0,1.0,0.0,1.0025277524748903,0.0,1.0,0.0,30.0,3126.5999999999995,5253.960604002713,2127.3606040027134,68.04070248841278,6366.599999999999,8633.800169137941,3.83175,2253.2263767568193
fmcg,rice,stable,Math,2.8474999999999997,2139.25,1.5,-0.5887936731943895,-0.5992611162734007,0.608509529537651,4.886926638858104,-0.5887936731943895,0.8808955531878296,1.0,0.0,1.0177777777777777,0.058764734382344225,0.0,0.0,1.0,0.0,1.0,0.060339712429826144,1.0,0.0,30.0,2882.6393749999993,4024.8317027880234,1142.1923277880242,39.62314321013618,6091.514375,6766.853982421059,3.7017499999999997,1828.0148530886904
fmcg,rice,stable,ML Modular,2.8474999999999997,2139.25,1.5,-0.56558730150158,-0.5755857898464046,0.15136765749816417,4.91690097475799,-0.56558730150158,0.17328053648739775,0.9926823430240783,0.16262077114766382,1.0161967721614948,0.27291068596154344,0.0,0.0,1.0,0.34690175136501855,1.0014576818002157,0.044286255038376396,1.0,0.0,30.0,2882.6393749999993,4020.2741397123086,1137.6347647123093,39.465039386423754,6091.514375,6759.191459829699,3.7017499999999997,1825.9448800782602
fmcg,rice,stable,ML Joint,2.8474999999999997,2139.25,1.5,,0.02474765213911212,-0.5741015876134352,9.920855935675153,-0.56558730150158,0.17328053648739775,0.9926823430240783,0.0,1.0161967721614948,0.0,0.0,0.0,1.0,0.0,1.0014576818002157,0.0,1.0,0.0,30.0,2882.6393749999993,4722.363030620347,1839.7236556203475,63.820805043306805,6091.514375,7939.596842783636,3.7017499999999997,2144.8225414421927
fmcg,shampoo,competitor_war,Math,4.8125,782.75,2.8,-0.5347579299952336,-0.5451319868357878,0.008280368768591617,24.591961680632615,-0.5347579299952336,0.0246100030361401,1.0,0.0,1.0193995381062355,0.3800655871791856,0.0,0.0,1.0,0.0,1.0,0.5953244097846743,1.0,0.0,30.0,1575.2843750000002,2344.84456178689,769.56018678689,48.852143714489,3766.984375,4244.465472601586,6.2562500000000005,678.436039576677
fmcg,shampoo,competitor_war,ML Modular,4.8125,782.75,2.8,0.23442351114955073,0.24680039532008002,-1.5287717952918194,36.11762550489529,0.23442351114955073,0.0,0.8822557482085503,0.27411969193037483,1.031353974184975,0.21413756059686692,0.0,0.0,1.0,0.44591918342951686,1.02079124867457,0.06582356404324136,1.0,0.0,30.0,1575.2843750000002,2546.5017909726857,971.2174159726856,61.65346596373658,3766.984375,4609.490583659418,6.2562500000000005,736.781711673833
fmcg,shampoo,competitor_war,ML Joint,4.8125,782.75,2.8,,0.047589092608824046,0.6920627918041835,7.5568408779808225,0.23442351114955073,0.0,0.8822557482085503,0.0,1.031353974184975,0.0,0.0,0.0,1.0,0.0,1.02079124867457,0.0,1.0,0.0,30.0,1575.2843750000002,2631.426696763861,1056.1423217638608,67.04455008409899,3766.984375,4763.21541312952,6.2562500000000005,761.3531129877354
fmcg,shampoo,inflation,Math,8.065,500.25,3.57,1.7349772993947834,1.7061421954653866,0.11716298126696711,21.93381862235573,1.7349772993947834,0.1684698648747925,1.0,0.0,1.0020176544766708,0.0445434268806293,0.0,0.0,1.0,0.0,1.0,0.28287637002681787,0.9814,0.5041103382177603,30.0,2248.6237499999997,5411.92088950986,3163.2971395098602,140.67703142910685,4034.5162499999997,8206.129809251013,10.4845,782.6915741571856
fmcg,shampoo,inflation,ML Modular,8.065,500.25,3.57,1.073226201419341,1.0504980001529511,-1.7145686906281576,21.243165810920026,1.073226201419341,0.0,1.1220220158320269,0.16502166243359961,0.9888104616823529,0.12606235890697293,0.0,0.0,1.0,0.6929328559139717,0.989899056861034,0.01598312274545571,1.0,0.0,30.0,2248.6237499999997,5112.6553867360735,2864.031636736074,127.36820184951236,4034.5162499999997,7752.351638185605,10.4845,739.4107146917454
fmcg,shampoo,inflation,ML Joint,8.065,500.25,3.57,,0.0293413987533242,0.61220411891637,7.21855889622586,1.073226201419341,0.0,1.1220220158320269,0.0,0.9888104616823529,0.0,0.0,0.0,1.0,0.0,0.989899056861034,0.0,1.0,0.0,30.0,2248.6237499999997,3399.037167694994,1150.4134176949942,51.16077857378294,4034.5162499999997,5153.9815148887365,10.4845,491.58104963410136
fmcg,shampoo,promo_heavy,Math,5.9174999999999995,714.25,2.8,-1.6940898479272768,-1.7234501572501066,0.6954923510590678,21.51061221835651,-1.6940898479272768,0.8535472647998626,1.0,0.0,1.0173310225303294,0.007287931058887044,0.0,0.0,1.0,0.0,1.0,0.13916480414125032,1.0,0.0,12.5,2226.6743749999996,2535.5882316187594,308.91385661875984,13.873328767200633,4226.574374999999,4376.21616285947,6.657187499999999,657.3671183002538
fmcg,shampoo,promo_heavy,ML Modular,5.9174999999999995,714.25,2.8,-1.0916596881953566,-1.1280122506213701,0.18656580558178049,21.03124591327737,-1.0916596881953566,0.09595437315554109,0.8851638260137016,0.4583444749040045,1.0244586147161587,0.027503992863787907,0.0,0.0,1.0,0.4181971590766665,1.0086305637072144,0.0,1.0,0.0,30.0,2226.6743749999996,2300.898360788348,74.22398578834827,3.33340099574947,4226.574374999999,3617.6456726696774,7.692749999999999,470.2668971004748
fmcg,shampoo,promo_heavy,ML Joint,5.9174999999999995,714.25,2.8,,0.017356586844208266,0.8042584828571144,6.185575355951173,-1.0916596881953566,0.09595437315554109,0.8851638260137016,0.0,1.0244586147161587,0.0,0.0,0.0,1.0,0.0,1.0086305637072144,0.0,1.0,0.0,30.0,2226.6743749999996,3431.9076788052894,1205.2333038052898,54.12705680440095,4226.574374999999,5395.903693450388,7.692749999999999,701.4271480875356
fmcg,shampoo,stable,Math,5.6325,679.5,2.8,-2.067272850115016,-2.1068341691978927,0.7471206343748866,20.26090899847625,-2.067272850115016,0.9464402144654022,1.0,0.0,1.0191369606003753,0.01103859425214208,0.0,0.0,1.0,0.0,1.0,0.04252119128245581,1.0,0.0,-5.5,1924.6837500000004,1931.1603031402924,6.476553140292026,0.336499601053525,3827.28375,4074.586812817007,5.3227125,765.5094677416838
fmcg,shampoo,stable,ML Modular,5.6325,679.5,2.8,-2.0810568385911665,-2.147516588972729,-0.09548856753518065,20.151093454600066,-2.0810568385911665,0.0,0.9794645682580556,0.4893801021626168,1.0205659540564709,0.15238138158032322,0.0,0.0,1.0,0.35823851625705994,1.0111405075236068,0.0,1.0,0.0,-7.0,1924.6837500000004,1896.4236469564157,-28.26010304358465,-1.468298521436815,3827.28375,4074.2317702747987,5.238225,777.788615470851
fmcg,shampoo,stable,ML Joint,5.6325,679.5,2.8,,0.0035639061843895092,-0.22105708990478812,12.666221959562924,-2.0810568385911665,0.0,0.9794645682580556,0.0,1.0205659540564709,0.0,0.0,0.0,1.0,0.0,1.0111405075236068,0.0,1.0,0.0,30.0,1924.6837500000004,2797.8789583026337,873.1952083026333,45.368243395967426,3827.28375,4530.215977098006,7.32225,618.6917924269187
